user,Login Time,device
110,2023-01-17 16:29:25.658666728,1
110,2023-01-17 20:52:55.795165395,109
110,2023-01-17 21:25:19.531938326,109
110,2023-01-17 22:09:27.716878865,109
110,2023-01-18 08:36:35.999867412,109
110,2023-01-18 09:32:11.618140785,163
110,2023-01-18 12:21:09.099469228,47
110,2023-01-19 08:49:09.022102134,109
110,2023-01-19 10:37:09.573150372,109
110,2023-01-19 11:45:09.579084605,32
110,2023-01-19 12:41:58.507919013,60
110,2023-01-20 08:19:58.240589484,109
110,2023-01-20 14:19:20.800366710,109
110,2023-01-21 01:14:48.880295730,109
110,2023-01-22 03:49:53.937657544,60
110,2023-01-22 04:01:53.008415586,67
110,2023-01-23 00:33:16.398132729,109
110,2023-01-23 02:10:31.752580944,109
110,2023-01-23 05:15:23.371687111,27
110,2023-01-24 09:07:27.802867758,109
110,2023-01-25 08:26:18.794336526,109
110,2023-01-26 00:31:24.563292630,109
110,2023-01-26 00:56:59.239384697,109
110,2023-01-27 16:15:35.206799754,109
110,2023-01-27 19:37:29.288486807,109
110,2023-01-27 21:13:42.361791484,67
110,2023-01-28 06:56:13.703670398,109
110,2023-01-28 09:00:01.956284357,109
110,2023-01-28 13:24:50.823780489,109
110,2023-01-28 13:41:31.524064004,109
110,2023-01-29 00:07:13.157956650,109
110,2023-01-29 04:03:33.272222090,3
110,2023-01-29 05:28:15.373266828,8
110,2023-01-31 07:51:48.534211110,109
110,2023-02-01 16:35:53.111545458,109
110,2023-02-01 19:59:59.559031482,27
110,2023-02-02 16:02:14.264703726,109
110,2023-02-03 16:05:23.588278002,109
110,2023-02-04 01:02:58.838473332,109
110,2023-02-04 04:06:42.376591383,135
110,2023-02-04 05:37:10.410762442,109
110,2023-02-05 08:35:18.860154258,109
110,2023-02-05 12:41:20.384062824,27
110,2023-02-07 16:07:46.181387904,109
110,2023-02-07 18:35:54.318461955,67
110,2023-02-07 19:13:33.218211117,109
110,2023-02-07 21:01:37.600411575,27
110,2023-02-08 16:28:20.785053102,109
110,2023-02-09 00:09:15.574647456,109
110,2023-02-09 02:37:41.271571563,109
110,2023-02-09 03:57:42.097749110,109
110,2023-02-09 05:37:57.069979555,163
110,2023-02-10 16:36:52.682024718,109
110,2023-02-10 18:14:18.851776030,27
110,2023-02-10 20:43:21.231164643,163
110,2023-02-10 22:13:33.278435117,1
110,2023-02-11 08:22:32.112389322,109
110,2023-02-11 09:23:20.310449403,109
110,2023-02-11 10:05:59.698462086,109
110,2023-02-12 00:21:40.640193450,109
62,2023-01-02 10:46:44.541283758,78
62,2023-01-03 00:27:53.888313090,78
62,2023-01-03 02:10:37.389719109,129
62,2023-01-04 04:45:56.751282688,47
62,2023-01-04 08:17:00.901134352,32
62,2023-01-05 16:06:56.603807424,78
62,2023-01-06 16:02:29.105441862,78
62,2023-01-06 21:45:23.080071144,78
62,2023-01-07 00:32:10.430099046,78
62,2023-01-07 02:47:18.417012730,32
62,2023-01-07 04:07:21.711110385,32
62,2023-01-07 04:43:57.557881496,78
62,2023-01-08 00:23:35.704596252,78
62,2023-01-09 08:16:05.267361246,78
62,2023-01-10 00:18:56.874544860,78
62,2023-01-10 04:44:27.614477962,78
62,2023-01-11 00:33:10.699423248,78
62,2023-01-11 03:16:44.506367708,135
62,2023-01-11 08:06:06.770734546,135
62,2023-01-12 16:22:53.354746368,78
62,2023-01-12 18:24:46.993902490,135
62,2023-01-12 21:18:07.443779630,129
62,2023-01-13 08:10:08.626182102,78
62,2023-01-14 00:18:33.411896592,78
62,2023-01-14 02:10:57.703570209,78
62,2023-01-15 08:08:53.261123220,78
62,2023-01-15 11:32:50.392201987,27
62,2023-01-15 12:13:41.707735386,27
62,2023-01-16 01:02:46.649553006,78
62,2023-01-17 00:52:45.039041106,78
62,2023-01-17 02:02:29.900858801,24
62,2023-01-17 04:09:33.703054887,40
62,2023-01-17 23:58:02.700609888,78
62,2023-01-18 01:57:30.670486500,156
62,2023-01-18 02:26:12.769013583,78
62,2023-01-18 02:37:29.838558031,135
62,2023-01-18 02:59:51.151146407,84
62,2023-01-18 04:36:06.815554986,163
62,2023-01-19 13:22:11.311822524,27
62,2023-01-19 14:00:44.889661948,47
62,2023-01-20 00:11:25.208536170,78
62,2023-01-20 02:46:15.388757951,62
62,2023-01-20 06:52:58.073594317,16
62,2023-01-21 00:23:44.742962982,78
62,2023-01-21 04:10:10.542964174,33
62,2023-01-21 04:24:11.757148849,32
62,2023-01-21 07:09:54.857114885,105
62,2023-01-22 08:18:04.915639836,78
62,2023-01-22 12:30:11.433009592,78
62,2023-01-22 23:37:45.162883860,78
62,2023-01-23 02:24:42.597312441,78
62,2023-01-23 02:39:50.083863491,163
62,2023-01-23 03:44:38.421778464,78
62,2023-01-24 08:39:26.086828320,78
62,2023-01-26 08:55:46.577297838,78
62,2023-01-26 09:24:08.614410827,78
62,2023-01-26 11:59:54.897764402,47
62,2023-01-26 12:17:12.606381259,163
62,2023-01-26 13:20:28.031936587,129
62,2023-01-26 13:58:51.639055842,135
62,2023-01-26 14:53:44.575916290,78
62,2023-01-26 15:30:13.829833968,47
62,2023-01-27 08:46:17.958131310,78
62,2023-01-27 09:19:38.233696587,32
62,2023-01-27 09:39:19.566022299,78
62,2023-01-27 10:12:03.974570930,78
62,2023-01-27 10:51:30.969572176,129
62,2023-01-28 01:14:38.427653574,78
62,2023-01-29 08:36:43.110435492,78
62,2023-01-29 10:19:41.233611601,78
62,2023-01-29 10:54:45.410089591,32
62,2023-01-29 12:52:16.918405856,78
62,2023-01-29 14:00:03.947945051,129
62,2023-01-30 16:55:05.875379778,78
62,2023-01-31 00:23:53.049509400,78
62,2023-01-31 02:11:06.026058701,78
62,2023-01-31 03:42:11.356940454,78
62,2023-02-01 15:18:00.865458483,32
62,2023-02-01 16:20:57.024183504,78
62,2023-02-01 17:05:40.409501767,60
62,2023-02-01 20:46:38.074657447,1
62,2023-02-01 21:05:45.806007033,135
62,2023-02-01 22:53:55.246246518,129
62,2023-02-02 09:18:56.356680456,78
62,2023-02-03 00:44:44.908142304,78
62,2023-02-03 04:30:57.569736900,135
62,2023-02-04 17:06:24.226064256,78
62,2023-02-04 18:34:54.144552277,1
62,2023-02-05 16:36:45.426382536,78
62,2023-02-05 17:56:38.442672834,78
62,2023-02-05 21:03:59.327057919,163
62,2023-02-05 21:27:12.833845633,163
62,2023-02-06 08:34:07.730209104,78
62,2023-02-06 09:32:08.171042546,19
62,2023-02-06 13:45:20.950543822,144
62,2023-02-07 00:26:08.573931012,78
62,2023-02-07 02:56:19.559240771,47
62,2023-02-07 04:24:37.331213301,78
62,2023-02-08 16:56:08.988092670,78
62,2023-02-08 17:27:10.879083110,27
62,2023-02-08 19:19:47.364245592,163
62,2023-02-09 08:08:38.152248732,78
62,2023-02-10 16:32:11.261017884,78
62,2023-02-10 20:40:30.764801805,158
62,2023-02-11 16:28:25.403338320,78
62,2023-02-12 17:25:28.014422232,78
125,2023-01-01 08:10:03.855912311,71
125,2023-01-02 00:10:18.703858746,71
125,2023-01-02 04:25:42.961670787,27
125,2023-01-03 15:41:52.030774818,71
125,2023-01-03 18:39:47.753101935,1
125,2023-01-05 08:19:46.799973834,71
125,2023-01-06 00:32:16.478974026,71
125,2023-01-06 02:04:05.724233363,71
125,2023-01-06 02:21:31.179460006,60
125,2023-01-06 03:29:40.336127827,135
125,2023-01-07 16:03:36.883831140,71
125,2023-01-07 19:36:17.794049103,71
125,2023-01-07 20:44:23.850339941,71
125,2023-01-08 17:00:06.512132622,71
125,2023-01-08 21:09:32.984985491,71
125,2023-01-08 22:20:40.210893491,36
125,2023-01-09 00:10:03.719547828,71
125,2023-01-09 03:38:01.746350799,71
125,2023-01-10 08:57:28.340770536,71
125,2023-01-10 14:47:30.204221655,60
125,2023-01-11 16:03:30.827070168,71
125,2023-01-11 21:11:09.245827861,71
125,2023-01-12 00:54:03.412921572,71
125,2023-01-13 08:10:46.169894776,71
125,2023-01-13 08:24:48.391311060,71
125,2023-01-13 10:32:55.511385813,135
125,2023-01-13 11:08:47.101953131,1
125,2023-01-13 13:24:36.723955799,47
125,2023-01-13 14:22:11.888022722,71
125,2023-01-13 23:11:27.467630835,135
125,2023-01-14 00:40:22.936267878,71
125,2023-01-14 03:32:21.555318476,60
125,2023-01-15 08:12:55.030863555,1
125,2023-01-15 09:08:34.497269352,71
125,2023-01-15 10:17:17.979586033,32
125,2023-01-15 10:59:50.155327928,32
125,2023-01-16 08:05:40.407334530,71
125,2023-01-17 00:01:25.415457408,71
125,2023-01-17 04:12:37.151869329,71
125,2023-01-17 04:38:22.726050821,71
125,2023-01-18 16:07:48.285429978,71
125,2023-01-18 18:26:46.956991170,27
125,2023-01-18 18:46:38.063848989,129
125,2023-01-19 00:24:59.596703556,71
125,2023-01-19 01:56:18.059087620,71
125,2023-01-21 09:14:32.781308502,71
125,2023-01-21 10:09:53.618987938,129
125,2023-01-21 10:39:08.481040130,27
125,2023-01-21 13:32:47.516746298,67
125,2023-01-23 16:38:56.410458204,71
125,2023-01-23 22:01:57.273187848,71
125,2023-01-24 08:24:54.208521636,71
125,2023-01-24 11:21:52.780220679,60
125,2023-01-25 16:39:24.401442420,71
125,2023-01-26 00:33:38.283617514,71
125,2023-01-26 01:52:59.156476169,71
125,2023-01-26 05:01:41.755439950,71
125,2023-01-28 08:11:52.141788714,71
125,2023-01-29 16:48:18.105536130,71
125,2023-01-29 18:25:07.149792557,71
125,2023-01-30 17:29:23.400322422,71
125,2023-01-31 16:12:00.919685298,71
125,2023-01-31 19:56:00.283141453,135
125,2023-01-31 22:34:22.299334043,1
125,2023-02-01 16:31:46.201307526,71
125,2023-02-02 01:09:35.505355404,71
125,2023-02-02 05:26:09.105977923,71
125,2023-02-03 09:31:42.746543610,71
125,2023-02-03 10:15:59.542319997,4
125,2023-02-03 12:24:18.709376228,22
125,2023-02-04 08:11:24.324520674,71
125,2023-02-05 08:25:15.498190085,71
125,2023-02-05 10:57:09.464164726,71
125,2023-02-06 01:06:15.949275947,71
125,2023-02-06 02:18:13.918126425,71
125,2023-02-06 02:30:37.005990226,129
125,2023-02-08 17:02:41.253571116,71
125,2023-02-08 19:44:06.535788408,71
125,2023-02-08 20:51:38.904643668,1
125,2023-02-08 23:59:25.322129418,71
125,2023-02-09 03:19:13.287588180,71
125,2023-02-10 09:32:52.741381998,71
125,2023-02-10 13:49:00.805192650,71
125,2023-02-11 00:51:52.945991904,71
125,2023-02-12 08:14:40.944687516,71
36,2023-01-01 11:53:26.099006971,163
36,2023-01-01 14:31:51.625123682,60
36,2023-01-01 23:53:19.469212518,35
36,2023-01-03 17:02:44.539743024,35
36,2023-01-03 22:00:34.078386243,35
36,2023-01-03 22:14:06.147951177,35
36,2023-01-04 00:16:03.608558568,35
36,2023-01-04 02:08:15.652307399,135
36,2023-01-04 02:33:46.461346921,47
36,2023-01-04 03:30:48.649512294,27
36,2023-01-04 03:49:02.054924919,35
36,2023-01-04 07:31:22.813633142,35
36,2023-01-04 08:15:50.282276404,60
36,2023-01-05 08:32:41.480543988,35
36,2023-01-06 16:12:45.610229544,35
36,2023-01-07 16:26:54.540313395,1
36,2023-01-07 16:41:31.094089230,35
36,2023-01-07 19:55:43.402361292,35
36,2023-01-07 20:19:52.251634829,163
36,2023-01-07 22:11:34.667211835,27
36,2023-01-08 09:04:47.925088380,35
36,2023-01-08 11:08:10.082620745,60
36,2023-01-08 11:48:15.106781344,60
36,2023-01-08 12:28:06.494957836,135
36,2023-01-09 16:22:55.500124710,35
36,2023-01-09 18:36:05.667498042,47
36,2023-01-09 18:53:33.912138295,5
36,2023-01-09 19:16:02.115499681,136
36,2023-01-10 07:42:46.411689666,35
36,2023-01-11 08:27:23.911869072,35
36,2023-01-11 12:03:29.771211025,47
36,2023-01-12 09:18:05.362129407,47
36,2023-01-12 09:55:16.592328258,35
36,2023-01-12 13:41:33.730268683,35
36,2023-01-12 14:26:18.456990663,163
36,2023-01-12 15:02:09.744245137,27
36,2023-01-13 18:10:04.254017670,35
36,2023-01-13 19:56:41.597257088,21
36,2023-01-14 08:40:50.226587250,35
36,2023-01-14 09:37:50.422535201,60
36,2023-01-14 10:42:12.378413864,32
36,2023-01-14 11:35:02.673543169,1
36,2023-01-14 12:32:40.852896948,1
36,2023-01-15 00:18:36.403831800,35
36,2023-01-16 16:06:13.775481798,35
36,2023-01-16 16:22:44.955251541,120
36,2023-01-16 23:03:54.238252387,91
36,2023-01-17 00:49:40.263115368,35
36,2023-01-17 05:14:07.363595496,160
36,2023-01-17 08:20:24.683941509,41
36,2023-01-18 15:18:13.907540874,35
36,2023-01-18 15:52:47.000957640,35
36,2023-01-18 21:23:19.675263460,149
36,2023-01-19 01:42:55.871383284,35
36,2023-01-19 03:09:34.098975656,35
36,2023-01-20 17:18:28.426667400,35
36,2023-01-20 18:20:57.812526080,32
36,2023-01-21 08:17:33.317485956,35
36,2023-01-21 10:34:41.989162791,47
36,2023-01-21 10:51:37.498592642,67
36,2023-01-21 15:16:47.610831028,163
36,2023-01-22 00:21:45.624765438,35
36,2023-01-22 02:52:01.461725889,1
36,2023-01-22 05:00:27.791526042,35
36,2023-01-22 06:16:43.596180527,67
36,2023-01-23 00:16:50.537391996,35
36,2023-01-24 08:07:40.871863620,35
36,2023-01-24 11:35:33.513831079,80
36,2023-01-25 16:57:41.208572196,35
36,2023-01-25 18:29:59.725120970,35
36,2023-01-25 20:52:42.027055913,133
36,2023-01-27 08:28:24.724577538,35
36,2023-01-27 11:37:33.805107716,35
36,2023-01-29 01:41:33.621396810,35
36,2023-01-29 03:40:03.715965845,27
36,2023-01-29 04:09:38.051653450,135
36,2023-01-30 15:42:08.260034502,35
36,2023-01-30 16:32:14.463032091,35
36,2023-01-30 19:13:49.436977221,47
36,2023-01-30 20:24:11.996981905,1
36,2023-01-31 07:47:38.462695062,35
36,2023-01-31 13:22:27.410203221,35
36,2023-01-31 16:23:33.592088562,35
36,2023-02-01 00:32:03.398978592,35
36,2023-02-01 02:37:13.683181381,67
36,2023-02-01 03:07:08.146110109,32
36,2023-02-01 04:56:56.794288977,1
36,2023-02-01 05:28:15.863201817,163
36,2023-02-02 00:32:05.750241078,35
36,2023-02-03 00:58:38.974173468,35
36,2023-02-03 03:29:29.647317926,2
36,2023-02-04 00:22:25.905971418,35
36,2023-02-04 06:32:00.985980792,12
36,2023-02-05 16:02:54.226855734,35
36,2023-02-06 00:19:11.503597788,35
36,2023-02-07 15:47:56.296923117,110
36,2023-02-07 16:22:39.208259034,35
36,2023-02-07 18:57:03.335479199,35
36,2023-02-08 08:05:38.324155674,35
36,2023-02-08 11:41:12.490325400,163
36,2023-02-08 14:10:37.177374210,27
36,2023-02-09 16:31:08.909993160,35
36,2023-02-09 19:13:20.864996907,35
36,2023-02-10 07:58:02.544903606,35
36,2023-02-10 13:04:03.631438186,129
36,2023-02-10 14:45:34.093519823,27
36,2023-02-11 00:30:08.451279324,35
36,2023-02-12 07:57:52.058621904,35
36,2023-02-12 10:45:46.831067609,1
36,2023-02-12 15:22:34.730780900,35
81,2023-01-01 16:25:55.850410566,45
81,2023-01-01 18:30:01.613699771,120
81,2023-01-01 23:11:57.870247546,17
81,2023-01-02 15:43:45.877799426,27
81,2023-01-02 17:13:31.293165197,45
81,2023-01-03 15:34:36.713444775,27
81,2023-01-03 16:07:16.238380608,45
81,2023-01-03 18:06:24.408646477,150
81,2023-01-03 18:40:45.765079239,67
81,2023-01-03 19:48:43.542967448,45
81,2023-01-03 21:34:19.893504752,6
81,2023-01-04 01:25:16.824188088,45
81,2023-01-04 23:57:19.132742010,45
81,2023-01-05 04:01:48.512778831,163
81,2023-01-05 05:23:55.031089318,27
81,2023-01-06 08:05:03.372575868,45
81,2023-01-06 09:35:57.377719373,32
81,2023-01-06 14:14:24.931725584,45
81,2023-01-06 14:34:35.115391676,45
81,2023-01-07 01:12:47.838055062,45
81,2023-01-07 05:11:10.358875376,45
81,2023-01-08 08:07:13.701398412,45
81,2023-01-08 12:57:25.232213886,32
81,2023-01-08 13:55:21.794590695,45
81,2023-01-09 00:21:20.781245082,45
81,2023-01-11 09:34:09.513931530,45
81,2023-01-12 08:09:48.940502982,45
81,2023-01-12 10:54:53.453441334,163
81,2023-01-12 12:12:01.621652901,129
81,2023-01-13 10:02:33.070880723,45
81,2023-01-13 13:41:56.085036751,45
81,2023-01-14 08:35:38.767311822,45
81,2023-01-14 11:32:02.723903171,48
81,2023-01-14 14:28:50.760729159,45
81,2023-01-15 16:14:37.184495790,45
81,2023-01-15 19:50:05.349657001,45
81,2023-01-15 23:47:50.953202790,45
81,2023-01-17 16:05:54.037497540,45
81,2023-01-18 08:44:19.177625034,45
81,2023-01-18 09:56:09.615182170,45
81,2023-01-18 10:36:49.568926827,67
81,2023-01-18 11:00:57.218313527,129
81,2023-01-18 13:43:26.814651935,45
81,2023-01-18 17:43:26.960830484,135
81,2023-01-19 00:40:00.051978918,45
81,2023-01-19 06:48:00.718645160,45
81,2023-01-20 08:04:45.327451044,45
81,2023-01-20 10:40:49.982370712,1
81,2023-01-20 11:31:26.355426741,67
81,2023-01-21 08:39:30.023465657,45
81,2023-01-21 09:38:49.501268648,60
81,2023-01-21 12:37:50.684852117,45
81,2023-01-21 13:44:17.550155090,27
81,2023-01-22 07:58:55.284081264,45
81,2023-01-23 16:33:58.538343630,45
81,2023-01-23 17:36:13.259430180,34
81,2023-01-23 21:34:49.895892345,67
81,2023-01-23 23:48:09.969592221,115
81,2023-01-24 00:40:43.467450714,45
81,2023-01-24 01:32:26.591353650,32
81,2023-01-24 03:12:22.462956880,163
81,2023-01-24 07:29:45.897012320,129
81,2023-01-25 16:58:59.384162706,45
81,2023-01-26 00:22:21.413514768,45
81,2023-01-26 05:34:51.025222294,135
81,2023-01-27 16:30:31.692872076,45
81,2023-01-28 09:04:06.729347448,45
81,2023-01-28 09:48:28.713255328,45
81,2023-01-29 00:04:14.478633876,45
81,2023-01-29 05:06:38.118168098,45
81,2023-01-29 06:15:56.463924333,45
81,2023-01-30 00:36:32.057288844,45
81,2023-01-31 08:21:52.857990198,45
81,2023-02-01 08:10:02.634484817,45
81,2023-02-01 08:56:04.734722490,45
81,2023-02-01 09:42:05.396261830,163
81,2023-02-01 11:14:37.503021339,135
81,2023-02-01 12:06:03.221587976,47
81,2023-02-02 00:25:03.683949504,45
81,2023-02-02 03:47:25.293365229,45
81,2023-02-03 08:09:32.709254238,45
81,2023-02-03 12:32:33.165816787,131
81,2023-02-05 09:17:53.519700762,45
81,2023-02-05 11:37:30.133290063,45
81,2023-02-07 16:20:13.132173012,45
81,2023-02-07 19:58:27.179158380,163
81,2023-02-07 20:11:40.616285592,163
81,2023-02-07 20:29:10.163724273,60
81,2023-02-07 22:14:44.506284355,135
81,2023-02-07 23:11:52.239222183,135
81,2023-02-09 07:58:04.190256462,45
81,2023-02-09 13:01:59.414577450,47
81,2023-02-09 13:16:49.329442247,129
81,2023-02-10 17:07:01.178086236,45
81,2023-02-10 19:25:38.847116153,135
81,2023-02-10 19:49:13.975850440,45
81,2023-02-10 21:09:59.124778473,27
81,2023-02-10 21:20:13.650837627,45
81,2023-02-11 08:39:53.447696238,45
81,2023-02-11 14:15:21.140351956,135
81,2023-02-12 08:15:56.942359068,45
47,2023-01-01 00:27:06.749145924,103
47,2023-01-01 01:32:04.829687277,60
47,2023-01-01 01:49:42.655289038,47
47,2023-01-01 02:09:53.435625053,129
47,2023-01-01 03:06:22.187791541,135
47,2023-01-01 03:36:06.363083167,129
47,2023-01-01 04:16:11.814877566,67
47,2023-01-01 05:27:56.806639415,135
47,2023-01-02 16:41:38.871150915,103
47,2023-01-02 20:21:41.356043483,135
47,2023-01-02 21:11:52.171577128,1
47,2023-01-03 08:35:20.575819344,103
47,2023-01-03 09:47:20.009800336,163
47,2023-01-03 10:38:52.263549786,47
47,2023-01-04 16:06:48.006543576,103
47,2023-01-05 00:33:58.280628078,103
47,2023-01-05 04:06:09.783063379,103
47,2023-01-06 08:26:28.305856224,103
47,2023-01-06 09:15:16.710482080,32
47,2023-01-06 12:16:38.607069071,135
47,2023-01-06 12:47:48.557933881,129
47,2023-01-06 13:16:52.639104071,32
47,2023-01-07 17:09:16.795810368,103
47,2023-01-07 17:43:47.140180239,31
47,2023-01-08 01:23:58.665647574,103
47,2023-01-09 09:04:41.818038882,103
47,2023-01-09 12:39:11.253714214,103
47,2023-01-11 00:40:06.259420172,47
47,2023-01-11 01:56:52.546217602,103
47,2023-01-11 02:37:44.136265255,47
47,2023-01-11 03:36:34.675552085,27
47,2023-01-12 08:19:49.739701866,103
47,2023-01-12 09:43:52.524456100,67
47,2023-01-12 10:40:00.398552105,27
47,2023-01-12 11:06:57.016902213,47
47,2023-01-12 11:40:44.732185581,67
47,2023-01-13 09:36:31.369864410,103
47,2023-01-14 00:25:57.990159132,103
47,2023-01-14 02:32:13.218597985,135
47,2023-01-14 05:51:56.440025008,103
47,2023-01-14 06:08:56.821980811,135
47,2023-01-15 00:31:12.076206582,103
47,2023-01-15 05:55:47.279056997,67
47,2023-01-15 06:19:19.867439941,27
47,2023-01-16 00:39:26.523197370,103
47,2023-01-17 09:29:04.907179212,103
47,2023-01-19 16:14:25.977732360,103
47,2023-01-20 08:28:48.039242520,103
47,2023-01-20 09:32:13.803582723,163
47,2023-01-20 11:07:25.914963861,1
47,2023-01-20 15:28:41.809049394,27
47,2023-01-21 16:59:03.384124902,103
47,2023-01-22 17:09:56.101200948,103
47,2023-01-23 15:54:15.541711986,103
47,2023-01-24 16:28:58.240710300,103
47,2023-01-25 00:12:35.310843798,103
47,2023-01-26 15:56:18.362413501,32
47,2023-01-26 16:17:27.036853986,103
47,2023-01-26 18:55:49.794206945,103
47,2023-01-26 21:12:06.368031658,135
47,2023-01-27 00:44:33.771023460,103
47,2023-01-28 08:15:02.613001176,103
47,2023-01-28 09:26:15.674331849,32
47,2023-01-28 09:43:43.057258975,27
47,2023-01-28 10:26:49.081745905,47
47,2023-01-28 12:09:32.004714764,163
47,2023-01-29 00:31:22.464488088,103
47,2023-01-30 08:54:54.995879724,103
47,2023-02-01 08:40:35.730347688,103
47,2023-02-01 11:04:37.105426165,103
47,2023-02-01 11:42:18.891178576,103
47,2023-02-01 12:39:23.104572687,87
47,2023-02-01 12:54:36.324678544,103
47,2023-02-02 00:25:41.998632384,103
47,2023-02-03 00:37:56.083961856,103
47,2023-02-03 01:26:06.354674386,32
47,2023-02-03 01:47:27.048272873,129
47,2023-02-04 00:54:03.012037938,103
47,2023-02-04 23:27:20.580079892,103
47,2023-02-05 00:31:16.790283204,103
47,2023-02-07 08:19:37.270926198,103
47,2023-02-08 16:28:37.673549916,103
47,2023-02-09 00:10:45.880908570,103
47,2023-02-09 01:19:35.600994144,103
47,2023-02-09 03:14:17.867246810,129
47,2023-02-09 23:57:29.742567342,103
47,2023-02-11 09:19:35.261508690,103
47,2023-02-11 12:42:40.876164898,163
47,2023-02-12 01:36:27.306352014,103
149,2023-01-01 08:44:35.219414982,88
149,2023-01-01 11:21:39.510360583,88
149,2023-01-01 13:44:11.791071078,129
149,2023-01-03 00:21:03.313400928,88
149,2023-01-03 00:51:19.614385983,88
149,2023-01-03 03:15:56.566288460,88
149,2023-01-03 08:10:28.359564914,88
149,2023-01-04 16:19:21.771498402,88
149,2023-01-04 21:58:11.640741642,88
149,2023-01-05 00:47:30.213047753,88
149,2023-01-05 02:50:59.580987451,88
149,2023-01-06 23:45:41.527080432,88
149,2023-01-07 02:23:44.272037630,27
149,2023-01-08 08:16:44.735398452,88
149,2023-01-08 09:51:13.108410915,163
149,2023-01-08 10:54:19.527240921,88
149,2023-01-09 17:39:25.813317222,88
149,2023-01-09 18:39:49.590722642,1
149,2023-01-09 19:30:00.406142917,27
149,2023-01-09 21:32:32.465798406,32
149,2023-01-09 21:47:21.533652182,7
149,2023-01-10 00:30:48.347334972,88
149,2023-01-10 03:42:25.463505616,32
149,2023-01-10 04:24:35.023018217,32
149,2023-01-10 04:49:58.299602920,129
149,2023-01-11 19:06:45.221738904,1
149,2023-01-11 21:58:55.627854402,156
149,2023-01-11 22:46:46.382126310,3
149,2023-01-12 09:21:42.853227588,88
149,2023-01-12 15:42:42.738577445,135
149,2023-01-13 08:14:57.836532366,88
149,2023-01-13 15:38:10.364696822,60
149,2023-01-14 00:21:11.248333662,88
149,2023-01-14 04:49:13.091287538,88
149,2023-01-15 08:52:50.623608174,88
149,2023-01-15 13:18:42.617805544,88
149,2023-01-15 14:38:02.822481365,88
149,2023-01-16 16:32:11.138337450,88
149,2023-01-16 18:02:22.493313082,32
149,2023-01-16 19:44:25.178453884,88
149,2023-01-17 00:41:37.918165272,88
149,2023-01-18 08:18:35.774169324,88
149,2023-01-18 09:21:41.961903609,88
149,2023-01-18 12:55:36.914560797,88
149,2023-01-19 00:27:07.380506562,47
149,2023-01-19 00:43:41.189348886,88
149,2023-01-19 02:24:29.916291431,135
149,2023-01-20 08:07:17.340668046,88
149,2023-01-21 08:31:09.986481924,88
149,2023-01-21 12:09:24.940032829,163
149,2023-01-21 13:04:34.554355345,129
149,2023-01-22 00:48:56.426771316,88
149,2023-01-22 01:13:36.767576777,88
149,2023-01-22 02:53:43.623668957,163
149,2023-01-22 03:25:34.514551930,32
149,2023-01-22 05:50:16.912770142,32
149,2023-01-23 16:28:56.217567828,88
149,2023-01-23 20:22:27.461905517,135
149,2023-01-24 00:01:40.296218807,47
149,2023-01-24 08:15:28.746015870,88
149,2023-01-25 16:26:32.471649876,88
149,2023-01-26 16:34:23.207028318,88
149,2023-01-26 17:05:17.547924912,32
149,2023-01-26 19:55:41.445093803,156
149,2023-01-26 20:07:27.486523817,88
149,2023-01-27 17:03:25.398288432,88
149,2023-01-28 17:05:50.668006290,88
149,2023-01-28 21:11:38.803918117,88
149,2023-01-29 00:26:56.058049710,88
149,2023-01-29 05:09:08.587802365,88
149,2023-01-30 00:28:39.133408428,88
149,2023-01-31 16:49:10.377588156,88
149,2023-01-31 19:48:37.651161563,158
149,2023-01-31 21:35:12.791727559,1
149,2023-01-31 22:03:09.335413938,67
149,2023-02-01 08:05:47.832566460,88
149,2023-02-02 16:28:13.741238268,88
149,2023-02-02 18:27:39.581593067,163
149,2023-02-03 17:07:08.099603232,88
149,2023-02-04 16:39:10.560448392,88
149,2023-02-05 09:45:43.839691458,88
149,2023-02-06 08:22:32.717530950,88
149,2023-02-06 14:57:13.838559946,88
149,2023-02-07 16:43:30.802651098,88
149,2023-02-11 07:58:37.908493986,88
149,2023-02-11 11:41:47.592579091,32
149,2023-02-12 00:32:47.155555518,88
149,2023-02-12 02:41:31.001212717,135
149,2023-02-12 05:37:51.659213787,27
51,2023-01-01 00:37:25.728304308,53
51,2023-01-01 02:27:37.109494270,129
51,2023-01-01 03:16:47.223715769,163
51,2023-01-01 05:30:35.869997597,32
51,2023-01-02 00:01:24.981999654,53
51,2023-01-02 04:03:48.565975766,135
51,2023-01-02 06:16:03.701041543,27
51,2023-01-03 08:08:57.661753020,53
51,2023-01-03 08:58:41.343154918,53
51,2023-01-04 00:39:15.320304888,53
51,2023-01-05 16:26:59.615095014,53
51,2023-01-05 18:23:14.145527671,32
51,2023-01-06 00:39:00.396114304,60
51,2023-01-06 08:21:36.185350764,53
51,2023-01-06 10:38:50.175578144,53
51,2023-01-06 14:34:15.603574688,53
51,2023-01-07 00:35:25.478721732,53
51,2023-01-07 03:05:38.708955326,129
51,2023-01-07 05:21:03.047557257,27
51,2023-01-08 00:13:08.868577062,53
51,2023-01-08 01:49:40.010258455,53
51,2023-01-08 04:41:46.175162629,135
51,2023-01-08 05:06:04.129874652,53
51,2023-01-08 07:12:18.411772908,129
51,2023-01-09 00:44:41.272335750,53
51,2023-01-10 08:02:04.049773518,53
