user,Login Time,device
146,2023-01-17 04:09:33.703054887,94
146,2023-01-17 23:58:02.700609888,100
146,2023-01-18 01:57:30.670486500,46
146,2023-01-18 02:26:12.769013583,100
146,2023-01-18 02:37:29.838558031,21
146,2023-01-18 02:59:51.151146407,137
146,2023-01-18 04:36:06.815554986,10
146,2023-01-19 13:22:11.311822524,139
146,2023-01-19 14:00:44.889661948,116
146,2023-01-20 00:11:25.208536170,100
146,2023-01-20 02:46:15.388757951,51
146,2023-01-20 06:52:58.073594317,49
146,2023-01-21 00:23:44.742962982,100
146,2023-01-21 04:10:10.542964174,157
146,2023-01-21 04:24:11.757148849,108
146,2023-01-21 07:09:54.857114885,151
146,2023-01-22 08:18:04.915639836,100
146,2023-01-22 12:30:11.433009592,100
146,2023-01-22 23:37:45.162883860,100
146,2023-01-23 02:24:42.597312441,100
146,2023-01-23 02:39:50.083863491,10
146,2023-01-23 03:44:38.421778464,100
146,2023-01-24 08:39:26.086828320,100
146,2023-01-26 08:55:46.577297838,100
146,2023-01-26 09:24:08.614410827,100
146,2023-01-26 11:59:54.897764402,116
146,2023-01-26 12:17:12.606381259,10
146,2023-01-26 13:20:28.031936587,22
146,2023-01-26 13:58:51.639055842,21
146,2023-01-26 14:53:44.575916290,100
146,2023-01-26 15:30:13.829833968,116
146,2023-01-27 08:46:17.958131310,100
146,2023-01-27 09:19:38.233696587,108
146,2023-01-27 09:39:19.566022299,100
146,2023-01-27 10:12:03.974570930,100
146,2023-01-27 10:51:30.969572176,22
146,2023-01-28 01:14:38.427653574,100
146,2023-01-29 08:36:43.110435492,100
146,2023-01-29 10:19:41.233611601,100
146,2023-01-29 10:54:45.410089591,108
146,2023-01-29 12:52:16.918405856,100
146,2023-01-29 14:00:03.947945051,22
146,2023-01-30 16:55:05.875379778,100
146,2023-01-31 00:23:53.049509400,100
146,2023-01-31 02:11:06.026058701,100
146,2023-01-31 03:42:11.356940454,100
146,2023-02-01 15:18:00.865458483,108
146,2023-02-01 16:20:57.024183504,100
146,2023-02-01 17:05:40.409501767,106
146,2023-02-01 20:46:38.074657447,142
146,2023-02-01 21:05:45.806007033,21
146,2023-02-01 22:53:55.246246518,22
146,2023-02-02 09:18:56.356680456,100
146,2023-02-03 00:44:44.908142304,100
146,2023-02-03 04:30:57.569736900,21
146,2023-02-04 17:06:24.226064256,100
146,2023-02-04 18:34:54.144552277,142
146,2023-02-05 16:36:45.426382536,100
146,2023-02-05 17:56:38.442672834,100
146,2023-02-05 21:03:59.327057919,10
146,2023-02-05 21:27:12.833845633,10
146,2023-02-06 08:34:07.730209104,100
146,2023-02-06 09:32:08.171042546,141
146,2023-02-06 13:45:20.950543822,112
146,2023-02-07 00:26:08.573931012,100
146,2023-02-07 02:56:19.559240771,116
146,2023-02-07 04:24:37.331213301,100
146,2023-02-08 16:56:08.988092670,100
146,2023-02-08 17:27:10.879083110,139
146,2023-02-08 19:19:47.364245592,10
146,2023-02-09 08:08:38.152248732,100
146,2023-02-10 16:32:11.261017884,100
146,2023-02-10 20:40:30.764801805,42
146,2023-02-11 16:28:25.403338320,100
146,2023-02-12 17:25:28.014422232,100
132,2023-01-01 08:10:03.855912311,67
132,2023-01-02 00:10:18.703858746,67
132,2023-01-02 04:25:42.961670787,139
132,2023-01-03 15:41:52.030774818,67
132,2023-01-03 18:39:47.753101935,142
132,2023-01-05 08:19:46.799973834,67
132,2023-01-06 00:32:16.478974026,67
132,2023-01-06 02:04:05.724233363,67
132,2023-01-06 02:21:31.179460006,106
132,2023-01-06 03:29:40.336127827,21
132,2023-01-07 16:03:36.883831140,67
132,2023-01-07 19:36:17.794049103,67
132,2023-01-07 20:44:23.850339941,67
132,2023-01-08 17:00:06.512132622,67
132,2023-01-08 21:09:32.984985491,67
132,2023-01-08 22:20:40.210893491,5
132,2023-01-09 00:10:03.719547828,67
132,2023-01-09 03:38:01.746350799,67
132,2023-01-10 08:57:28.340770536,67
132,2023-01-10 14:47:30.204221655,106
132,2023-01-11 16:03:30.827070168,67
132,2023-01-11 21:11:09.245827861,67
132,2023-01-12 00:54:03.412921572,67
132,2023-01-13 08:10:46.169894776,67
132,2023-01-13 08:24:48.391311060,67
132,2023-01-13 10:32:55.511385813,21
132,2023-01-13 11:08:47.101953131,142
132,2023-01-13 13:24:36.723955799,116
132,2023-01-13 14:22:11.888022722,67
132,2023-01-13 23:11:27.467630835,21
132,2023-01-14 00:40:22.936267878,67
132,2023-01-14 03:32:21.555318476,106
132,2023-01-15 08:12:55.030863555,142
132,2023-01-15 09:08:34.497269352,67
132,2023-01-15 10:17:17.979586033,108
132,2023-01-15 10:59:50.155327928,108
132,2023-01-16 08:05:40.407334530,67
132,2023-01-17 00:01:25.415457408,67
132,2023-01-17 04:12:37.151869329,67
132,2023-01-17 04:38:22.726050821,67
132,2023-01-18 16:07:48.285429978,67
132,2023-01-18 18:26:46.956991170,139
132,2023-01-18 18:46:38.063848989,22
132,2023-01-19 00:24:59.596703556,67
132,2023-01-19 01:56:18.059087620,67
132,2023-01-21 09:14:32.781308502,67
132,2023-01-21 10:09:53.618987938,22
132,2023-01-21 10:39:08.481040130,139
132,2023-01-21 13:32:47.516746298,81
132,2023-01-23 16:38:56.410458204,67
132,2023-01-23 22:01:57.273187848,67
132,2023-01-24 08:24:54.208521636,67
132,2023-01-24 11:21:52.780220679,106
132,2023-01-25 16:39:24.401442420,67
132,2023-01-26 00:33:38.283617514,67
132,2023-01-26 01:52:59.156476169,67
132,2023-01-26 05:01:41.755439950,67
132,2023-01-28 08:11:52.141788714,67
132,2023-01-29 16:48:18.105536130,67
132,2023-01-29 18:25:07.149792557,67
132,2023-01-30 17:29:23.400322422,67
132,2023-01-31 16:12:00.919685298,67
132,2023-01-31 19:56:00.283141453,21
132,2023-01-31 22:34:22.299334043,142
132,2023-02-01 16:31:46.201307526,67
132,2023-02-02 01:09:35.505355404,67
132,2023-02-02 05:26:09.105977923,67
132,2023-02-03 09:31:42.746543610,67
132,2023-02-03 10:15:59.542319997,15
132,2023-02-03 12:24:18.709376228,103
132,2023-02-04 08:11:24.324520674,67
132,2023-02-05 08:25:15.498190085,67
132,2023-02-05 10:57:09.464164726,67
132,2023-02-06 01:06:15.949275947,67
132,2023-02-06 02:18:13.918126425,67
132,2023-02-06 02:30:37.005990226,22
132,2023-02-08 17:02:41.253571116,67
132,2023-02-08 19:44:06.535788408,67
132,2023-02-08 20:51:38.904643668,142
132,2023-02-08 23:59:25.322129418,67
132,2023-02-09 03:19:13.287588180,67
132,2023-02-10 09:32:52.741381998,67
132,2023-02-10 13:49:00.805192650,67
132,2023-02-11 00:51:52.945991904,67
132,2023-02-12 08:14:40.944687516,67
118,2023-01-01 11:53:26.099006971,10
118,2023-01-01 14:31:51.625123682,106
118,2023-01-01 23:53:19.469212518,121
118,2023-01-03 17:02:44.539743024,121
118,2023-01-03 22:00:34.078386243,121
118,2023-01-03 22:14:06.147951177,121
118,2023-01-04 00:16:03.608558568,121
118,2023-01-04 02:08:15.652307399,21
118,2023-01-04 02:33:46.461346921,116
118,2023-01-04 03:30:48.649512294,139
118,2023-01-04 03:49:02.054924919,121
118,2023-01-04 07:31:22.813633142,121
118,2023-01-04 08:15:50.282276404,106
118,2023-01-05 08:32:41.480543988,121
118,2023-01-06 16:12:45.610229544,121
118,2023-01-07 16:26:54.540313395,142
118,2023-01-07 16:41:31.094089230,121
118,2023-01-07 19:55:43.402361292,121
118,2023-01-07 20:19:52.251634829,10
118,2023-01-07 22:11:34.667211835,139
118,2023-01-08 09:04:47.925088380,121
118,2023-01-08 11:08:10.082620745,106
118,2023-01-08 11:48:15.106781344,106
118,2023-01-08 12:28:06.494957836,21
118,2023-01-09 16:22:55.500124710,121
118,2023-01-09 18:36:05.667498042,116
118,2023-01-09 18:53:33.912138295,65
118,2023-01-09 19:16:02.115499681,95
118,2023-01-10 07:42:46.411689666,121
118,2023-01-11 08:27:23.911869072,121
118,2023-01-11 12:03:29.771211025,116
118,2023-01-12 09:18:05.362129407,116
118,2023-01-12 09:55:16.592328258,121
118,2023-01-12 13:41:33.730268683,121
118,2023-01-12 14:26:18.456990663,10
118,2023-01-12 15:02:09.744245137,139
118,2023-01-13 18:10:04.254017670,121
118,2023-01-13 19:56:41.597257088,149
118,2023-01-14 08:40:50.226587250,121
118,2023-01-14 09:37:50.422535201,106
118,2023-01-14 10:42:12.378413864,108
118,2023-01-14 11:35:02.673543169,142
118,2023-01-14 12:32:40.852896948,142
118,2023-01-15 00:18:36.403831800,121
118,2023-01-16 16:06:13.775481798,121
118,2023-01-16 16:22:44.955251541,119
118,2023-01-16 23:03:54.238252387,70
118,2023-01-17 00:49:40.263115368,121
118,2023-01-17 05:14:07.363595496,37
118,2023-01-17 08:20:24.683941509,107
118,2023-01-18 15:18:13.907540874,121
118,2023-01-18 15:52:47.000957640,121
118,2023-01-18 21:23:19.675263460,72
118,2023-01-19 01:42:55.871383284,121
118,2023-01-19 03:09:34.098975656,121
118,2023-01-20 17:18:28.426667400,121
118,2023-01-20 18:20:57.812526080,108
118,2023-01-21 08:17:33.317485956,121
118,2023-01-21 10:34:41.989162791,116
118,2023-01-21 10:51:37.498592642,81
118,2023-01-21 15:16:47.610831028,10
118,2023-01-22 00:21:45.624765438,121
118,2023-01-22 02:52:01.461725889,142
118,2023-01-22 05:00:27.791526042,121
118,2023-01-22 06:16:43.596180527,81
118,2023-01-23 00:16:50.537391996,121
118,2023-01-24 08:07:40.871863620,121
118,2023-01-24 11:35:33.513831079,78
118,2023-01-25 16:57:41.208572196,121
118,2023-01-25 18:29:59.725120970,121
118,2023-01-25 20:52:42.027055913,8
118,2023-01-27 08:28:24.724577538,121
118,2023-01-27 11:37:33.805107716,121
118,2023-01-29 01:41:33.621396810,121
118,2023-01-29 03:40:03.715965845,139
118,2023-01-29 04:09:38.051653450,21
118,2023-01-30 15:42:08.260034502,121
118,2023-01-30 16:32:14.463032091,121
118,2023-01-30 19:13:49.436977221,116
118,2023-01-30 20:24:11.996981905,142
118,2023-01-31 07:47:38.462695062,121
118,2023-01-31 13:22:27.410203221,121
118,2023-01-31 16:23:33.592088562,121
118,2023-02-01 00:32:03.398978592,121
118,2023-02-01 02:37:13.683181381,81
118,2023-02-01 03:07:08.146110109,108
118,2023-02-01 04:56:56.794288977,142
118,2023-02-01 05:28:15.863201817,10
118,2023-02-02 00:32:05.750241078,121
118,2023-02-03 00:58:38.974173468,121
118,2023-02-03 03:29:29.647317926,138
118,2023-02-04 00:22:25.905971418,121
118,2023-02-04 06:32:00.985980792,3
118,2023-02-05 16:02:54.226855734,121
118,2023-02-06 00:19:11.503597788,121
118,2023-02-07 15:47:56.296923117,162
118,2023-02-07 16:22:39.208259034,121
118,2023-02-07 18:57:03.335479199,121
118,2023-02-08 08:05:38.324155674,121
118,2023-02-08 11:41:12.490325400,10
118,2023-02-08 14:10:37.177374210,139
118,2023-02-09 16:31:08.909993160,121
118,2023-02-09 19:13:20.864996907,121
118,2023-02-10 07:58:02.544903606,121
118,2023-02-10 13:04:03.631438186,22
118,2023-02-10 14:45:34.093519823,139
118,2023-02-11 00:30:08.451279324,121
118,2023-02-12 07:57:52.058621904,121
118,2023-02-12 10:45:46.831067609,142
118,2023-02-12 15:22:34.730780900,121
115,2023-01-01 16:25:55.850410566,160
115,2023-01-01 18:30:01.613699771,119
115,2023-01-01 23:11:57.870247546,0
115,2023-01-02 15:43:45.877799426,139
115,2023-01-02 17:13:31.293165197,160
115,2023-01-03 15:34:36.713444775,139
115,2023-01-03 16:07:16.238380608,160
115,2023-01-03 18:06:24.408646477,23
115,2023-01-03 18:40:45.765079239,81
115,2023-01-03 19:48:43.542967448,160
115,2023-01-03 21:34:19.893504752,134
115,2023-01-04 01:25:16.824188088,160
115,2023-01-04 23:57:19.132742010,160
115,2023-01-05 04:01:48.512778831,10
115,2023-01-05 05:23:55.031089318,139
115,2023-01-06 08:05:03.372575868,160
115,2023-01-06 09:35:57.377719373,108
115,2023-01-06 14:14:24.931725584,160
115,2023-01-06 14:34:35.115391676,160
115,2023-01-07 01:12:47.838055062,160
115,2023-01-07 05:11:10.358875376,160
115,2023-01-08 08:07:13.701398412,160
115,2023-01-08 12:57:25.232213886,108
115,2023-01-08 13:55:21.794590695,160
115,2023-01-09 00:21:20.781245082,160
115,2023-01-11 09:34:09.513931530,160
115,2023-01-12 08:09:48.940502982,160
115,2023-01-12 10:54:53.453441334,10
115,2023-01-12 12:12:01.621652901,22
115,2023-01-13 10:02:33.070880723,160
115,2023-01-13 13:41:56.085036751,160
115,2023-01-14 08:35:38.767311822,160
115,2023-01-14 11:32:02.723903171,169
115,2023-01-14 14:28:50.760729159,160
115,2023-01-15 16:14:37.184495790,160
115,2023-01-15 19:50:05.349657001,160
115,2023-01-15 23:47:50.953202790,160
115,2023-01-17 16:05:54.037497540,160
115,2023-01-18 08:44:19.177625034,160
115,2023-01-18 09:56:09.615182170,160
115,2023-01-18 10:36:49.568926827,81
115,2023-01-18 11:00:57.218313527,22
115,2023-01-18 13:43:26.814651935,160
115,2023-01-18 17:43:26.960830484,21
115,2023-01-19 00:40:00.051978918,160
115,2023-01-19 06:48:00.718645160,160
115,2023-01-20 08:04:45.327451044,160
115,2023-01-20 10:40:49.982370712,142
115,2023-01-20 11:31:26.355426741,81
115,2023-01-21 08:39:30.023465657,160
115,2023-01-21 09:38:49.501268648,106
115,2023-01-21 12:37:50.684852117,160
115,2023-01-21 13:44:17.550155090,139
115,2023-01-22 07:58:55.284081264,160
115,2023-01-23 16:33:58.538343630,160
115,2023-01-23 17:36:13.259430180,45
115,2023-01-23 21:34:49.895892345,81
115,2023-01-23 23:48:09.969592221,44
115,2023-01-24 00:40:43.467450714,160
115,2023-01-24 01:32:26.591353650,108
115,2023-01-24 03:12:22.462956880,10
115,2023-01-24 07:29:45.897012320,22
115,2023-01-25 16:58:59.384162706,160
115,2023-01-26 00:22:21.413514768,160
115,2023-01-26 05:34:51.025222294,21
115,2023-01-27 16:30:31.692872076,160
115,2023-01-28 09:04:06.729347448,160
115,2023-01-28 09:48:28.713255328,160
115,2023-01-29 00:04:14.478633876,160
115,2023-01-29 05:06:38.118168098,160
115,2023-01-29 06:15:56.463924333,160
115,2023-01-30 00:36:32.057288844,160
115,2023-01-31 08:21:52.857990198,160
115,2023-02-01 08:10:02.634484817,160
115,2023-02-01 08:56:04.734722490,160
115,2023-02-01 09:42:05.396261830,10
115,2023-02-01 11:14:37.503021339,21
115,2023-02-01 12:06:03.221587976,116
115,2023-02-02 00:25:03.683949504,160
115,2023-02-02 03:47:25.293365229,160
115,2023-02-03 08:09:32.709254238,160
115,2023-02-03 12:32:33.165816787,124
115,2023-02-05 09:17:53.519700762,160
115,2023-02-05 11:37:30.133290063,160
115,2023-02-07 16:20:13.132173012,160
115,2023-02-07 19:58:27.179158380,10
115,2023-02-07 20:11:40.616285592,10
115,2023-02-07 20:29:10.163724273,106
115,2023-02-07 22:14:44.506284355,21
115,2023-02-07 23:11:52.239222183,21
115,2023-02-09 07:58:04.190256462,160
115,2023-02-09 13:01:59.414577450,116
115,2023-02-09 13:16:49.329442247,22
115,2023-02-10 17:07:01.178086236,160
115,2023-02-10 19:25:38.847116153,21
115,2023-02-10 19:49:13.975850440,160
115,2023-02-10 21:09:59.124778473,139
115,2023-02-10 21:20:13.650837627,160
115,2023-02-11 08:39:53.447696238,160
115,2023-02-11 14:15:21.140351956,21
115,2023-02-12 08:15:56.942359068,160
15,2023-01-01 00:27:06.749145924,53
15,2023-01-01 01:32:04.829687277,106
15,2023-01-01 01:49:42.655289038,116
15,2023-01-01 02:09:53.435625053,22
15,2023-01-01 03:06:22.187791541,21
15,2023-01-01 03:36:06.363083167,22
15,2023-01-01 04:16:11.814877566,81
15,2023-01-01 05:27:56.806639415,21
15,2023-01-02 16:41:38.871150915,53
15,2023-01-02 20:21:41.356043483,21
15,2023-01-02 21:11:52.171577128,142
15,2023-01-03 08:35:20.575819344,53
15,2023-01-03 09:47:20.009800336,10
15,2023-01-03 10:38:52.263549786,116
15,2023-01-04 16:06:48.006543576,53
15,2023-01-05 00:33:58.280628078,53
15,2023-01-05 04:06:09.783063379,53
15,2023-01-06 08:26:28.305856224,53
15,2023-01-06 09:15:16.710482080,108
15,2023-01-06 12:16:38.607069071,21
15,2023-01-06 12:47:48.557933881,22
15,2023-01-06 13:16:52.639104071,108
15,2023-01-07 17:09:16.795810368,53
15,2023-01-07 17:43:47.140180239,11
15,2023-01-08 01:23:58.665647574,53
15,2023-01-09 09:04:41.818038882,53
15,2023-01-09 12:39:11.253714214,53
15,2023-01-11 00:40:06.259420172,116
15,2023-01-11 01:56:52.546217602,53
15,2023-01-11 02:37:44.136265255,116
15,2023-01-11 03:36:34.675552085,139
15,2023-01-12 08:19:49.739701866,53
15,2023-01-12 09:43:52.524456100,81
15,2023-01-12 10:40:00.398552105,139
15,2023-01-12 11:06:57.016902213,116
15,2023-01-12 11:40:44.732185581,81
15,2023-01-13 09:36:31.369864410,53
15,2023-01-14 00:25:57.990159132,53
15,2023-01-14 02:32:13.218597985,21
15,2023-01-14 05:51:56.440025008,53
15,2023-01-14 06:08:56.821980811,21
15,2023-01-15 00:31:12.076206582,53
15,2023-01-15 05:55:47.279056997,81
15,2023-01-15 06:19:19.867439941,139
15,2023-01-16 00:39:26.523197370,53
15,2023-01-17 09:29:04.907179212,53
15,2023-01-19 16:14:25.977732360,53
15,2023-01-20 08:28:48.039242520,53
15,2023-01-20 09:32:13.803582723,10
15,2023-01-20 11:07:25.914963861,142
15,2023-01-20 15:28:41.809049394,139
15,2023-01-21 16:59:03.384124902,53
15,2023-01-22 17:09:56.101200948,53
15,2023-01-23 15:54:15.541711986,53
15,2023-01-24 16:28:58.240710300,53
15,2023-01-25 00:12:35.310843798,53
15,2023-01-26 15:56:18.362413501,108
15,2023-01-26 16:17:27.036853986,53
15,2023-01-26 18:55:49.794206945,53
15,2023-01-26 21:12:06.368031658,21
15,2023-01-27 00:44:33.771023460,53
15,2023-01-28 08:15:02.613001176,53
15,2023-01-28 09:26:15.674331849,108
15,2023-01-28 09:43:43.057258975,139
15,2023-01-28 10:26:49.081745905,116
15,2023-01-28 12:09:32.004714764,10
15,2023-01-29 00:31:22.464488088,53
15,2023-01-30 08:54:54.995879724,53
15,2023-02-01 08:40:35.730347688,53
15,2023-02-01 11:04:37.105426165,53
15,2023-02-01 11:42:18.891178576,53
15,2023-02-01 12:39:23.104572687,93
15,2023-02-01 12:54:36.324678544,53
15,2023-02-02 00:25:41.998632384,53
15,2023-02-03 00:37:56.083961856,53
15,2023-02-03 01:26:06.354674386,108
15,2023-02-03 01:47:27.048272873,22
15,2023-02-04 00:54:03.012037938,53
15,2023-02-04 23:27:20.580079892,53
15,2023-02-05 00:31:16.790283204,53
15,2023-02-07 08:19:37.270926198,53
15,2023-02-08 16:28:37.673549916,53
15,2023-02-09 00:10:45.880908570,53
15,2023-02-09 01:19:35.600994144,53
15,2023-02-09 03:14:17.867246810,22
15,2023-02-09 23:57:29.742567342,53
15,2023-02-11 09:19:35.261508690,53
15,2023-02-11 12:42:40.876164898,10
15,2023-02-12 01:36:27.306352014,53
90,2023-01-01 08:44:35.219414982,1
90,2023-01-01 11:21:39.510360583,1
90,2023-01-01 13:44:11.791071078,22
90,2023-01-03 00:21:03.313400928,1
90,2023-01-03 00:51:19.614385983,1
90,2023-01-03 03:15:56.566288460,1
90,2023-01-03 08:10:28.359564914,1
90,2023-01-04 16:19:21.771498402,1
90,2023-01-04 21:58:11.640741642,1
90,2023-01-05 00:47:30.213047753,1
90,2023-01-05 02:50:59.580987451,1
90,2023-01-06 23:45:41.527080432,1
90,2023-01-07 02:23:44.272037630,139
90,2023-01-08 08:16:44.735398452,1
90,2023-01-08 09:51:13.108410915,10
90,2023-01-08 10:54:19.527240921,1
90,2023-01-09 17:39:25.813317222,1
90,2023-01-09 18:39:49.590722642,142
90,2023-01-09 19:30:00.406142917,139
90,2023-01-09 21:32:32.465798406,108
90,2023-01-09 21:47:21.533652182,167
90,2023-01-10 00:30:48.347334972,1
90,2023-01-10 03:42:25.463505616,108
90,2023-01-10 04:24:35.023018217,108
90,2023-01-10 04:49:58.299602920,22
90,2023-01-11 19:06:45.221738904,142
90,2023-01-11 21:58:55.627854402,46
90,2023-01-11 22:46:46.382126310,90
90,2023-01-12 09:21:42.853227588,1
90,2023-01-12 15:42:42.738577445,21
90,2023-01-13 08:14:57.836532366,1
90,2023-01-13 15:38:10.364696822,106
90,2023-01-14 00:21:11.248333662,1
90,2023-01-14 04:49:13.091287538,1
90,2023-01-15 08:52:50.623608174,1
90,2023-01-15 13:18:42.617805544,1
90,2023-01-15 14:38:02.822481365,1
90,2023-01-16 16:32:11.138337450,1
90,2023-01-16 18:02:22.493313082,108
90,2023-01-16 19:44:25.178453884,1
90,2023-01-17 00:41:37.918165272,1
90,2023-01-18 08:18:35.774169324,1
90,2023-01-18 09:21:41.961903609,1
90,2023-01-18 12:55:36.914560797,1
90,2023-01-19 00:27:07.380506562,116
90,2023-01-19 00:43:41.189348886,1
90,2023-01-19 02:24:29.916291431,21
90,2023-01-20 08:07:17.340668046,1
90,2023-01-21 08:31:09.986481924,1
90,2023-01-21 12:09:24.940032829,10
90,2023-01-21 13:04:34.554355345,22
90,2023-01-22 00:48:56.426771316,1
90,2023-01-22 01:13:36.767576777,1
90,2023-01-22 02:53:43.623668957,10
90,2023-01-22 03:25:34.514551930,108
90,2023-01-22 05:50:16.912770142,108
90,2023-01-23 16:28:56.217567828,1
90,2023-01-23 20:22:27.461905517,21
90,2023-01-24 00:01:40.296218807,116
90,2023-01-24 08:15:28.746015870,1
90,2023-01-25 16:26:32.471649876,1
90,2023-01-26 16:34:23.207028318,1
90,2023-01-26 17:05:17.547924912,108
90,2023-01-26 19:55:41.445093803,46
90,2023-01-26 20:07:27.486523817,1
90,2023-01-27 17:03:25.398288432,1
90,2023-01-28 17:05:50.668006290,1
90,2023-01-28 21:11:38.803918117,1
90,2023-01-29 00:26:56.058049710,1
90,2023-01-29 05:09:08.587802365,1
90,2023-01-30 00:28:39.133408428,1
90,2023-01-31 16:49:10.377588156,1
90,2023-01-31 19:48:37.651161563,42
90,2023-01-31 21:35:12.791727559,142
90,2023-01-31 22:03:09.335413938,81
90,2023-02-01 08:05:47.832566460,1
90,2023-02-02 16:28:13.741238268,1
90,2023-02-02 18:27:39.581593067,10
90,2023-02-03 17:07:08.099603232,1
90,2023-02-04 16:39:10.560448392,1
90,2023-02-05 09:45:43.839691458,1
90,2023-02-06 08:22:32.717530950,1
90,2023-02-06 14:57:13.838559946,1
90,2023-02-07 16:43:30.802651098,1
90,2023-02-11 07:58:37.908493986,1
90,2023-02-11 11:41:47.592579091,108
90,2023-02-12 00:32:47.155555518,1
90,2023-02-12 02:41:31.001212717,21
90,2023-02-12 05:37:51.659213787,139
13,2023-01-01 00:37:25.728304308,105
13,2023-01-01 02:27:37.109494270,22
13,2023-01-01 03:16:47.223715769,10
13,2023-01-01 05:30:35.869997597,108
13,2023-01-02 00:01:24.981999654,105
13,2023-01-02 04:03:48.565975766,21
13,2023-01-02 06:16:03.701041543,139
13,2023-01-03 08:08:57.661753020,105
13,2023-01-03 08:58:41.343154918,105
13,2023-01-04 00:39:15.320304888,105
13,2023-01-05 16:26:59.615095014,105
13,2023-01-05 18:23:14.145527671,108
13,2023-01-06 00:39:00.396114304,106
13,2023-01-06 08:21:36.185350764,105
13,2023-01-06 10:38:50.175578144,105
13,2023-01-06 14:34:15.603574688,105
13,2023-01-07 00:35:25.478721732,105
13,2023-01-07 03:05:38.708955326,22
13,2023-01-07 05:21:03.047557257,139
13,2023-01-08 00:13:08.868577062,105
13,2023-01-08 01:49:40.010258455,105
13,2023-01-08 04:41:46.175162629,21
13,2023-01-08 05:06:04.129874652,105
13,2023-01-08 07:12:18.411772908,22
13,2023-01-09 00:44:41.272335750,105
13,2023-01-10 08:02:04.049773518,105
13,2023-01-10 13:52:50.876896412,139
13,2023-01-12 08:26:29.755465212,105
13,2023-01-12 10:33:50.161808360,105
13,2023-01-13 08:24:47.066391132,105
13,2023-01-14 16:29:06.228181488,105
13,2023-01-14 18:32:45.650453147,47
13,2023-01-15 01:57:08.608696104,105
13,2023-01-15 03:51:20.857249653,21
13,2023-01-15 05:49:04.001061859,105
13,2023-01-15 07:29:23.973127641,10
13,2023-01-16 01:10:56.624554740,105
13,2023-01-16 04:02:53.143937657,108
13,2023-01-17 01:16:26.238144870,105
13,2023-01-17 03:57:19.094755934,81
13,2023-01-17 05:11:36.206742555,111
13,2023-01-17 23:59:49.033560996,105
13,2023-01-18 00:38:35.562896569,116
13,2023-01-18 03:39:20.104249282,21
13,2023-01-19 09:17:12.842577600,105
13,2023-01-19 10:17:15.431246937,116
13,2023-01-19 12:03:06.238874076,108
13,2023-01-19 23:39:28.122988014,108
13,2023-01-20 01:37:16.454932350,105
13,2023-01-20 02:06:59.020327260,96
13,2023-01-20 03:38:13.748199950,71
13,2023-01-20 07:34:04.182226919,58
13,2023-01-21 17:22:48.634177800,105
13,2023-01-21 22:18:06.009477727,105
13,2023-01-22 08:07:03.472681524,105
13,2023-01-22 08:58:56.289477868,69
13,2023-01-22 10:20:01.441437502,105
13,2023-01-22 11:10:16.415644015,138
13,2023-01-23 00:06:13.567780248,105
13,2023-01-23 01:02:03.026103519,105
13,2023-01-24 00:33:52.659567480,105
13,2023-01-24 23:06:04.555830625,139
13,2023-01-25 00:19:18.444752784,105
13,2023-01-25 04:11:00.376438188,105
13,2023-01-25 22:59:03.652540404,108
13,2023-01-25 23:57:24.632622240,105
13,2023-01-26 04:27:25.543943078,108
13,2023-01-26 04:50:48.929939530,139
13,2023-01-27 16:53:57.831359862,105
13,2023-01-27 20:15:28.079376598,22
13,2023-01-27 21:09:48.073573551,21
13,2023-01-28 17:19:31.677899172,105
13,2023-01-29 16:12:11.014701324,105
13,2023-01-31 16:55:53.948653266,105
13,2023-01-31 19:17:34.648836856,142
13,2023-01-31 19:28:39.811184971,116
13,2023-01-31 20:38:11.437775401,105
13,2023-02-01 01:47:50.714555880,105
13,2023-02-01 02:31:01.407336654,142
13,2023-02-02 00:10:21.048832914,105
13,2023-02-03 08:26:18.482944854,105
13,2023-02-03 12:06:44.524212425,105
13,2023-02-03 12:27:37.301804850,105
13,2023-02-04 00:02:12.114550470,105
13,2023-02-04 01:24:09.059856404,105
13,2023-02-05 18:28:21.706049034,105
13,2023-02-06 08:15:24.818089278,105
13,2023-02-06 09:59:51.809583227,105
13,2023-02-07 07:58:43.981203024,105
13,2023-02-08 16:39:37.475351334,105
13,2023-02-09 00:16:28.223318316,105
13,2023-02-11 00:04:59.942213928,105
13,2023-02-12 16:38:31.581997350,105
151,2023-01-01 00:30:18.933963792,133
151,2023-01-01 01:25:18.155926717,142
151,2023-01-01 02:57:47.263450482,133
151,2023-01-01 03:12:38.306097644,133
151,2023-01-01 06:01:51.026987834,139
151,2023-01-02 00:02:45.654294420,133
151,2023-01-02 02:36:39.550676611,22
151,2023-01-02 03:54:50.961683801,81
151,2023-01-03 09:29:54.338562798,133
151,2023-01-03 12:41:01.178317292,83
151,2023-01-04 16:52:38.064119616,133
151,2023-01-05 09:18:51.030733236,133
151,2023-01-06 16:49:32.833071828,133
151,2023-01-06 19:46:52.922947901,133
151,2023-01-07 16:56:00.726570438,133
151,2023-01-07 18:18:35.722715643,133
151,2023-01-07 19:23:24.964956790,142
151,2023-01-07 20:57:33.731571943,142
151,2023-01-07 22:27:17.705024315,106
151,2023-01-08 00:16:56.635624962,133
151,2023-01-08 03:52:13.681509890,139
151,2023-01-08 04:29:03.497332722,106
151,2023-01-08 05:18:05.896776549,139
151,2023-01-08 06:48:15.909044424,133
