eventSource,eventType,eventTypeDisplayName,risk,eventSeverity,srcIpAddr,srcIpPort,ipProto,destIpAddr,destIpPort,reptDevIpAddr,user,deviceTime,recvTime
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 11:23:18,2024-05-31 11:23:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 21:28:14,2024-06-01 21:28:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-01 17:13:01,2024-06-01 17:12:34
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-01 17:13:01,2024-06-01 17:12:34
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-01 05:37:30,2024-06-01 05:37:28
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 07:50:18,2024-06-01 07:50:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 12:56:01,2024-05-31 12:55:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 12:55:06,2024-05-31 12:55:12
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 15:30:31,2024-06-01 15:31:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 15:30:31,2024-06-01 15:31:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 15:30:31,2024-06-01 15:31:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-30 22:10:01,2024-05-30 22:10:02
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-30 22:10:01,2024-05-30 22:10:02
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-01 00:29:19,2024-06-01 00:29:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-06-02 01:51:18,2024-06-02 01:51:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:51:19,2024-06-02 01:51:15
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:51:19,2024-06-02 01:51:15
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:51:19,2024-06-02 01:51:15
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 06:38:53,2024-06-01 06:38:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 06:38:53,2024-06-01 06:38:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 01:17:43,2024-06-01 01:17:39
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 05:15:21,2024-06-01 05:15:17
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 05:15:21,2024-06-01 05:15:17
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 05:15:21,2024-06-01 05:15:17
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 14:48:08,2024-05-31 14:48:18
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 23:43:25,2024-05-31 23:43:21
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-30 20:37:58,2024-05-30 20:38:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 07:05:01,2024-05-31 07:04:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 07:05:01,2024-05-31 07:04:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 07:05:01,2024-05-31 07:04:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-02 02:42:01,2024-06-02 02:41:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 02:42:03,2024-06-02 02:41:59
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 02:42:03,2024-06-02 02:41:59
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 02:42:04,2024-06-02 02:41:59
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-02 02:42:04,2024-06-02 02:42:00
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 07:52:47,2024-05-31 07:52:45
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 08:45:01,2024-05-31 08:44:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 08:44:57,2024-05-31 08:44:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 08:44:57,2024-05-31 08:44:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 05:31:42,2024-06-02 05:32:32
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 05:31:42,2024-06-02 05:32:32
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 02:42:58,2024-05-31 02:42:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 02:43:01,2024-05-31 02:42:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 00:02:09,2024-06-02 00:02:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 00:02:09,2024-06-02 00:02:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.166.4,,192.168.166.4,,2024-05-31 22:04:04,2024-05-31 22:03:59
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 22:57:06,2024-05-31 22:57:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 22:57:06,2024-05-31 22:57:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-30 23:06:55,2024-05-30 23:06:51
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:03:00,2024-06-01 11:04:12
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:03:00,2024-06-01 11:04:12
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 11:03:01,2024-06-01 11:04:13
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 11:03:01,2024-06-01 11:04:13
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 11:03:01,2024-06-01 11:04:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 21:14:01,2024-05-31 21:14:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 21:14:01,2024-05-31 21:14:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 21:15:01,2024-05-31 21:14:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 03:32:11,2024-05-31 03:31:19
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 03:32:12,2024-05-31 03:31:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-02 04:33:01,2024-06-02 04:33:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 18:21:18,2024-05-31 18:21:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 08:35:01,2024-06-01 08:35:13
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 17:40:48,2024-05-31 17:40:44
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 15:59:44,2024-06-01 16:00:26
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 05:12:28,2024-05-31 05:12:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 10:32:13,2024-05-31 10:31:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 10:32:13,2024-05-31 10:31:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 10:32:14,2024-05-31 10:31:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 00:02:38,2024-05-31 00:02:34
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-31 00:57:58,2024-05-31 00:57:54
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 22:19:09,2024-06-01 22:19:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 22:19:09,2024-06-01 22:19:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 22:20:01,2024-06-01 22:19:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 22:20:00,2024-06-01 22:19:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 22:20:01,2024-06-01 22:19:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-02 07:41:01,2024-06-02 07:41:41
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:00:44,2024-06-01 03:00:40
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-02 01:02:01,2024-06-02 01:01:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-02 01:02:02,2024-06-02 01:01:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-02 01:02:02,2024-06-02 01:01:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 06:45:50,2024-06-02 06:45:46
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 09:38:58,2024-05-31 09:38:54
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 10:01:50,2024-06-01 10:01:46
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 03:36:13,2024-06-02 03:35:21
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 03:36:15,2024-06-02 03:35:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 03:36:15,2024-06-02 03:35:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 19:11:34,2024-05-31 19:11:43
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-30 21:17:22,2024-05-30 21:17:18
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-30 21:17:22,2024-05-30 21:17:18
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-30 21:17:22,2024-05-30 21:17:18
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-01 05:15:21,2024-06-01 05:15:18
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-30 20:38:01,2024-05-30 20:38:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-30 20:38:01,2024-05-30 20:38:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 12:06:32,2024-05-31 12:06:39
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:51:28,2024-06-01 03:51:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:51:28,2024-06-01 03:51:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:51:29,2024-06-01 03:51:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:51:28,2024-06-01 03:51:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:51:28,2024-06-01 03:51:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 01:48:36,2024-05-31 01:48:33
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.16,,192.168.167.16,,2024-05-31 15:52:55,2024-05-31 15:52:51
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 21:28:01,2024-06-01 21:28:13
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 06:38:54,2024-06-01 06:38:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 06:38:53,2024-06-01 06:38:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 15:31:32,2024-06-01 15:33:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 01:18:01,2024-06-01 01:17:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 01:18:01,2024-06-01 01:17:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 01:18:01,2024-06-01 01:17:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 01:18:01,2024-06-01 01:17:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 01:18:01,2024-06-01 01:17:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 13:52:01,2024-05-31 13:51:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:52:21,2024-06-02 01:52:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:52:21,2024-06-02 01:52:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-01 23:12:01,2024-06-01 23:11:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-01 23:12:01,2024-06-01 23:11:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 20:37:01,2024-06-01 20:37:21
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 20:37:20,2024-06-01 20:37:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 20:41:01,2024-05-31 20:41:07
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 20:41:10,2024-05-31 20:41:08
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 20:42:01,2024-05-31 20:41:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 17:12:02,2024-06-01 17:12:44
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 17:12:02,2024-06-01 17:12:44
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-02 02:42:04,2024-06-02 02:42:00
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-02 02:42:01,2024-06-02 02:42:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 07:50:28,2024-06-01 07:50:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 07:50:28,2024-06-01 07:50:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 02:14:01,2024-06-01 02:14:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-01 02:15:01,2024-06-01 02:14:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-31 04:25:58,2024-05-31 04:25:54
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 14:48:18,2024-05-31 14:48:28
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 11:03:01,2024-06-01 11:04:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:05:01,2024-05-31 06:04:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 11:24:20,2024-05-31 11:24:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 03:32:13,2024-05-31 03:31:21
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-30 22:11:01,2024-05-30 22:10:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-30 22:11:01,2024-05-30 22:10:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-30 22:11:01,2024-05-30 22:10:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-01 00:30:14,2024-06-01 00:29:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-30 23:08:01,2024-05-30 23:07:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-30 23:08:01,2024-05-30 23:07:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-30 23:07:58,2024-05-30 23:07:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 07:04:34,2024-05-31 07:04:29
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 07:04:34,2024-05-31 07:04:29
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 07:04:35,2024-05-31 07:04:30
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 23:43:29,2024-05-31 23:43:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 00:58:01,2024-05-31 00:57:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 07:55:01,2024-05-31 07:54:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 07:55:01,2024-05-31 07:54:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 07:55:01,2024-05-31 07:54:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 07:55:01,2024-05-31 07:54:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 21:14:01,2024-05-31 21:14:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 21:15:01,2024-05-31 21:14:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 22:57:07,2024-05-31 22:57:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 22:57:08,2024-05-31 22:57:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 22:57:08,2024-05-31 22:57:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 22:57:01,2024-05-31 22:57:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 22:57:01,2024-05-31 22:57:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-02 07:41:01,2024-06-02 07:41:41
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-02 07:41:02,2024-06-02 07:41:41
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 05:38:01,2024-06-01 05:38:13
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 18:33:49,2024-06-01 18:33:47
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 00:03:01,2024-06-02 00:02:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 00:03:01,2024-06-02 00:02:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 12:55:17,2024-05-31 12:55:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 12:55:17,2024-05-31 12:55:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 22:04:21,2024-05-31 22:04:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 22:04:20,2024-05-31 22:04:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 22:04:20,2024-05-31 22:04:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 05:32:43,2024-06-02 05:33:28
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 05:32:43,2024-06-02 05:33:28
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 05:32:43,2024-06-02 05:33:28
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 16:01:01,2024-06-01 16:02:39
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 16:01:01,2024-06-01 16:02:38
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 16:01:01,2024-06-01 16:02:39
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 17:41:38,2024-05-31 17:41:48
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 08:45:01,2024-05-31 08:44:59
